Cell.Line,Cell.ID,Lot.Number,Treatment Start Date,Treatment,Time.Point,Replicate,Sub.experiment,Batch,Filename,WG.Plate,factor1,factor2,Iso.Order,Iso.Row,Iso.Col,RNAYield(ug),Label.Order,Label.Row,Label.Col,Sample
Adult,G,#1528526,18-07-2017,TGFb,3,5,1,5,GSS2375_WellData_p13.txt,13,TGFb.3.Adult,TGFb.3.G,7,G,1,,64,H,8,TGFb_3_G_5
Adult,G,#1528526,18-07-2017,Control,1,5,1,5,GSS2375_WellData_p13.txt,13,Control.1.Adult,Control.1.G,8,H,1,,27,C,4,Control_1_G_5
Adult,G,#1528526,18-07-2017,TGFb,4,5,1,5,GSS2375_WellData_p13.txt,13,TGFb.4.Adult,TGFb.4.G,12,D,2,,16,H,2,TGFb_4_G_5
Adult,G,#1528526,18-07-2017,TGFb,0.5,5,1,5,GSS2375_WellData_p13.txt,13,TGFb.0.5.Adult,TGFb.0.5.G,13,E,2,,26,B,4,TGFb_0.5_G_5
Adult,G,#1528526,18-07-2017,Control,3,5,1,5,GSS2375_WellData_p13.txt,13,Control.3.Adult,Control.3.G,20,D,3,,57,A,8,Control_3_G_5
Adult,G,#1528526,18-07-2017,Control,72,5,1,5,GSS2375_WellData_p13.txt,13,Control.72.Adult,Control.72.G,23,G,3,,23,G,3,Control_72_G_5
Adult,G,#1528526,18-07-2017,Control,96,5,1,5,GSS2375_WellData_p13.txt,13,Control.96.Adult,Control.96.G,29,E,4,,71,G,9,Control_96_G_5
Adult,G,#1528526,18-07-2017,TGFb,2,5,1,5,GSS2375_WellData_p13.txt,13,TGFb.2.Adult,TGFb.2.G,30,F,4,,47,G,6,TGFb_2_G_5
Adult,G,#1528526,18-07-2017,Control,4,5,1,5,GSS2375_WellData_p13.txt,13,Control.4.Adult,Control.4.G,31,G,4,,69,E,9,Control_4_G_5
Adult,G,#1528526,18-07-2017,Control,8,5,1,5,GSS2375_WellData_p13.txt,13,Control.8.Adult,Control.8.G,33,A,5,,31,G,4,Control_8_G_5
Adult,G,#1528526,18-07-2017,TGFb,48,5,1,5,GSS2375_WellData_p13.txt,13,TGFb.48.Adult,TGFb.48.G,34,B,5,,56,H,7,TGFb_48_G_5
Adult,G,#1528526,18-07-2017,Control,2,5,1,5,GSS2375_WellData_p13.txt,13,Control.2.Adult,Control.2.G,35,C,5,,49,A,7,Control_2_G_5
Adult,G,#1528526,18-07-2017,TGFb,8,5,1,5,GSS2375_WellData_p13.txt,13,TGFb.8.Adult,TGFb.8.G,38,F,5,,70,F,9,TGFb_8_G_5
Adult,G,#1528526,18-07-2017,Baseline,96,5,1,5,GSS2375_WellData_p13.txt,13,Baseline.96.Adult,Baseline.96.G,39,G,5,,33,A,5,Baseline_96_G_5
Adult,G,#1528526,18-07-2017,Control,12,5,1,5,GSS2375_WellData_p13.txt,13,Control.12.Adult,Control.12.G,40,H,5,,48,H,6,Control_12_G_5
Adult,G,#1528526,18-07-2017,Control,0.5,5,1,5,GSS2375_WellData_p13.txt,13,Control.0.5.Adult,Control.0.5.G,43,C,6,,46,F,6,Control_0.5_G_5
Adult,G,#1528526,18-07-2017,TGFb,72,5,1,5,GSS2375_WellData_p13.txt,13,TGFb.72.Adult,TGFb.72.G,44,D,6,,66,B,9,TGFb_72_G_5
Adult,G,#1528526,18-07-2017,Control,48,5,1,5,GSS2375_WellData_p13.txt,13,Control.48.Adult,Control.48.G,45,E,6,,2,B,1,Control_48_G_5
Adult,G,#1528526,18-07-2017,TGFb,24,5,1,5,GSS2375_WellData_p13.txt,13,TGFb.24.Adult,TGFb.24.G,49,A,7,,21,E,3,TGFb_24_G_5
Adult,G,#1528526,18-07-2017,TGFb,96,5,1,5,GSS2375_WellData_p13.txt,13,TGFb.96.Adult,TGFb.96.G,51,C,7,,37,E,5,TGFb_96_G_5
Adult,G,#1528526,18-07-2017,Baseline,0,5,1,5,GSS2375_WellData_p13.txt,13,Baseline.0.Adult,Baseline.0.G,62,F,8,,5,E,1,Baseline_0_G_5
Adult,G,#1528526,18-07-2017,Control,24,5,1,5,GSS2375_WellData_p13.txt,13,Control.24.Adult,Control.24.G,69,E,9,,40,H,5,Control_24_G_5
Adult,G,#1528526,18-07-2017,TGFb,1,5,1,5,GSS2375_WellData_p13.txt,13,TGFb.1.Adult,TGFb.1.G,72,H,9,,15,G,2,TGFb_1_G_5
HDFn,B,#1366356,20-06-2017,Control,4,5,2,11,GSS2375_WellData_p14.txt,14,Control.4.HDFn,Control.4.B,1,A,1,,19,C,3,Control_4_B_5
HDFn,B,#1366356,20-06-2017,TGFb,12,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.12.HDFn,TGFb.12.B,2,B,1,,4,D,1,TGFb_12_B_5
HDFn,B,#1366356,20-06-2017,TGFb,96,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.96.HDFn,TGFb.96.B,3,C,1,,31,G,4,TGFb_96_B_5
HDFn,B,#1366356,20-06-2017,Control,8,5,2,11,GSS2375_WellData_p14.txt,14,Control.8.HDFn,Control.8.B,7,G,1,,10,B,2,Control_8_B_5
HDFn,B,#1366356,20-06-2017,Baseline,0,5,2,11,GSS2375_WellData_p14.txt,14,Baseline.0.HDFn,Baseline.0.B,8,H,1,,5,E,1,Baseline_0_B_5
HDFn,B,#1366356,20-06-2017,Control,3,5,2,11,GSS2375_WellData_p14.txt,14,Control.3.HDFn,Control.3.B,15,G,2,,40,H,5,Control_3_B_5
HDFn,B,#1366356,20-06-2017,Baseline,96,5,2,11,GSS2375_WellData_p14.txt,14,Baseline.96.HDFn,Baseline.96.B,17,A,3,,51,C,7,Baseline_96_B_5
HDFn,B,#1366356,20-06-2017,TGFb,8,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.8.HDFn,TGFb.8.B,18,B,3,,34,B,5,TGFb_8_B_5
HDFn,B,#1366356,20-06-2017,TGFb,1,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.1.HDFn,TGFb.1.B,32,H,4,,44,D,6,TGFb_1_B_5
HDFn,B,#1366356,20-06-2017,TGFb,3,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.3.HDFn,TGFb.3.B,36,D,5,,48,H,6,TGFb_3_B_5
HDFn,B,#1366356,20-06-2017,TGFb,4,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.4.HDFn,TGFb.4.B,39,G,5,,57,A,8,TGFb_4_B_5
HDFn,B,#1366356,20-06-2017,Control,24,5,2,11,GSS2375_WellData_p14.txt,14,Control.24.HDFn,Control.24.B,42,B,6,,21,E,3,Control_24_B_5
HDFn,B,#1366356,20-06-2017,TGFb,0.5,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.0.5.HDFn,TGFb.0.5.B,43,C,6,,20,D,3,TGFb_0.5_B_5
HDFn,B,#1366356,20-06-2017,Control,48,5,2,11,GSS2375_WellData_p14.txt,14,Control.48.HDFn,Control.48.B,44,D,6,,50,B,7,Control_48_B_5
HDFn,B,#1366356,20-06-2017,Control,72,5,2,11,GSS2375_WellData_p14.txt,14,Control.72.HDFn,Control.72.B,46,F,6,,60,D,8,Control_72_B_5
HDFn,B,#1366356,20-06-2017,TGFb,48,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.48.HDFn,TGFb.48.B,47,G,6,,65,A,9,TGFb_48_B_5
HDFn,B,#1366356,20-06-2017,TGFb,2,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.2.HDFn,TGFb.2.B,51,C,7,,46,F,6,TGFb_2_B_5
HDFn,B,#1366356,20-06-2017,Control,2,5,2,11,GSS2375_WellData_p14.txt,14,Control.2.HDFn,Control.2.B,56,H,7,,33,A,5,Control_2_B_5
HDFn,B,#1366356,20-06-2017,Control,12,5,2,11,GSS2375_WellData_p14.txt,14,Control.12.HDFn,Control.12.B,58,B,8,,43,C,6,Control_12_B_5
HDFn,B,#1366356,20-06-2017,Control,0.5,5,2,11,GSS2375_WellData_p14.txt,14,Control.0.5.HDFn,Control.0.5.B,64,H,8,,61,E,8,Control_0.5_B_5
HDFn,B,#1366356,20-06-2017,Control,1,5,2,11,GSS2375_WellData_p14.txt,14,Control.1.HDFn,Control.1.B,65,A,9,,13,E,2,Control_1_B_5
HDFn,B,#1366356,20-06-2017,Control,96,5,2,11,GSS2375_WellData_p14.txt,14,Control.96.HDFn,Control.96.B,66,B,9,,17,A,3,Control_96_B_5
HDFn,B,#1366356,20-06-2017,TGFb,72,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.72.HDFn,TGFb.72.B,68,D,9,,12,D,2,TGFb_72_B_5
HDFn,B,#1366356,20-06-2017,TGFb,24,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.24.HDFn,TGFb.24.B,70,F,9,,25,A,4,TGFb_24_B_5
SEN,E,#1366356,04-07-2017,Control,24,5,2,11,GSS2375_WellData_p14.txt,14,Control.24.SEN,Control.24.E,4,D,1,,36,D,5,Control_24_E_5
SEN,E,#1366356,04-07-2017,TGFb,0.5,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.0.5.SEN,TGFb.0.5.E,6,F,1,,56,H,7,TGFb_0.5_E_5
SEN,E,#1366356,04-07-2017,TGFb,96,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.96.SEN,TGFb.96.E,9,A,2,,45,E,6,TGFb_96_E_5
SEN,E,#1366356,04-07-2017,TGFb,4,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.4.SEN,TGFb.4.E,10,B,2,,38,F,5,TGFb_4_E_5
SEN,E,#1366356,04-07-2017,TGFb,72,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.72.SEN,TGFb.72.E,13,E,2,,24,H,3,TGFb_72_E_5
SEN,E,#1366356,04-07-2017,Baseline,96,5,2,11,GSS2375_WellData_p14.txt,14,Baseline.96.SEN,Baseline.96.E,19,C,3,,52,D,7,Baseline_96_E_5
SEN,E,#1366356,04-07-2017,Control,12,5,2,11,GSS2375_WellData_p14.txt,14,Control.12.SEN,Control.12.E,21,E,3,,69,E,9,Control_12_E_5
SEN,E,#1366356,04-07-2017,Control,0.5,5,2,11,GSS2375_WellData_p14.txt,14,Control.0.5.SEN,Control.0.5.E,23,G,3,,1,A,1,Control_0.5_E_5
SEN,E,#1366356,04-07-2017,TGFb,2,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.2.SEN,TGFb.2.E,24,H,3,,16,H,2,TGFb_2_E_5
SEN,E,#1366356,04-07-2017,TGFb,12,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.12.SEN,TGFb.12.E,26,B,4,,62,F,8,TGFb_12_E_5
SEN,E,#1366356,04-07-2017,Control,1,5,2,11,GSS2375_WellData_p14.txt,14,Control.1.SEN,Control.1.E,30,F,4,,6,F,1,Control_1_E_5
SEN,E,#1366356,04-07-2017,TGFb,3,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.3.SEN,TGFb.3.E,33,A,5,,2,B,1,TGFb_3_E_5
SEN,E,#1366356,04-07-2017,TGFb,24,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.24.SEN,TGFb.24.E,34,B,5,,59,C,8,TGFb_24_E_5
SEN,E,#1366356,04-07-2017,Control,48,5,2,11,GSS2375_WellData_p14.txt,14,Control.48.SEN,Control.48.E,35,C,5,,64,H,8,Control_48_E_5
SEN,E,#1366356,04-07-2017,TGFb,1,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.1.SEN,TGFb.1.E,37,E,5,,14,F,2,TGFb_1_E_5
SEN,E,#1366356,04-07-2017,TGFb,48,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.48.SEN,TGFb.48.E,40,H,5,,63,G,8,TGFb_48_E_5
SEN,E,#1366356,04-07-2017,TGFb,8,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.8.SEN,TGFb.8.E,45,E,6,,8,H,1,TGFb_8_E_5
SEN,E,#1366356,04-07-2017,Control,2,5,2,11,GSS2375_WellData_p14.txt,14,Control.2.SEN,Control.2.E,52,D,7,,15,G,2,Control_2_E_5
SEN,E,#1366356,04-07-2017,Control,3,5,2,11,GSS2375_WellData_p14.txt,14,Control.3.SEN,Control.3.E,53,E,7,,72,H,9,Control_3_E_5
SEN,E,#1366356,04-07-2017,Control,96,5,2,11,GSS2375_WellData_p14.txt,14,Control.96.SEN,Control.96.E,55,G,7,,47,G,6,Control_96_E_5
SEN,E,#1366356,04-07-2017,Control,4,5,2,11,GSS2375_WellData_p14.txt,14,Control.4.SEN,Control.4.E,59,C,8,,30,F,4,Control_4_E_5
SEN,E,#1366356,04-07-2017,Baseline,0,5,2,11,GSS2375_WellData_p14.txt,14,Baseline.0.SEN,Baseline.0.E,60,D,8,,49,A,7,Baseline_0_E_5
SEN,E,#1366356,04-07-2017,Control,8,5,2,11,GSS2375_WellData_p14.txt,14,Control.8.SEN,Control.8.E,62,F,8,,42,B,6,Control_8_E_5
SEN,E,#1366356,04-07-2017,Control,72,5,2,11,GSS2375_WellData_p14.txt,14,Control.72.SEN,Control.72.E,69,E,9,,3,C,1,Control_72_E_5
Adult,H,#1090465,27-06-2017,TGFb,8,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.8.Adult,TGFb.8.H,5,E,1,,58,B,8,TGFb_8_H_5
Adult,H,#1090465,27-06-2017,Control,8,5,2,11,GSS2375_WellData_p14.txt,14,Control.8.Adult,Control.8.H,11,C,2,,23,G,3,Control_8_H_5
Adult,H,#1090465,27-06-2017,Control,0.5,5,2,11,GSS2375_WellData_p14.txt,14,Control.0.5.Adult,Control.0.5.H,12,D,2,,27,C,4,Control_0.5_H_5
Adult,H,#1090465,27-06-2017,Control,1,5,2,11,GSS2375_WellData_p14.txt,14,Control.1.Adult,Control.1.H,14,F,2,,11,C,2,Control_1_H_5
Adult,H,#1090465,27-06-2017,TGFb,72,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.72.Adult,TGFb.72.H,16,H,2,,70,F,9,TGFb_72_H_5
Adult,H,#1090465,27-06-2017,Baseline,0,5,2,11,GSS2375_WellData_p14.txt,14,Baseline.0.Adult,Baseline.0.H,20,D,3,,32,H,4,Baseline_0_H_5
Adult,H,#1090465,27-06-2017,Control,4,5,2,11,GSS2375_WellData_p14.txt,14,Control.4.Adult,Control.4.H,22,F,3,,71,G,9,Control_4_H_5
Adult,H,#1090465,27-06-2017,TGFb,4,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.4.Adult,TGFb.4.H,25,A,4,,28,D,4,TGFb_4_H_5
Adult,H,#1090465,27-06-2017,Control,12,5,2,11,GSS2375_WellData_p14.txt,14,Control.12.Adult,Control.12.H,27,C,4,,54,F,7,Control_12_H_5
Adult,H,#1090465,27-06-2017,Control,72,5,2,11,GSS2375_WellData_p14.txt,14,Control.72.Adult,Control.72.H,28,D,4,,53,E,7,Control_72_H_5
Adult,H,#1090465,27-06-2017,TGFb,2,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.2.Adult,TGFb.2.H,29,E,4,,18,B,3,TGFb_2_H_5
Adult,H,#1090465,27-06-2017,Baseline,96,5,2,11,GSS2375_WellData_p14.txt,14,Baseline.96.Adult,Baseline.96.H,31,G,4,,39,G,5,Baseline_96_H_5
Adult,H,#1090465,27-06-2017,Control,2,5,2,11,GSS2375_WellData_p14.txt,14,Control.2.Adult,Control.2.H,38,F,5,,68,D,9,Control_2_H_5
Adult,H,#1090465,27-06-2017,Control,3,5,2,11,GSS2375_WellData_p14.txt,14,Control.3.Adult,Control.3.H,41,A,6,,55,G,7,Control_3_H_5
Adult,H,#1090465,27-06-2017,TGFb,24,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.24.Adult,TGFb.24.H,48,H,6,,7,G,1,TGFb_24_H_5
Adult,H,#1090465,27-06-2017,Control,24,5,2,11,GSS2375_WellData_p14.txt,14,Control.24.Adult,Control.24.H,49,A,7,,22,F,3,Control_24_H_5
Adult,H,#1090465,27-06-2017,TGFb,1,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.1.Adult,TGFb.1.H,50,B,7,,66,B,9,TGFb_1_H_5
Adult,H,#1090465,27-06-2017,Control,96,5,2,11,GSS2375_WellData_p14.txt,14,Control.96.Adult,Control.96.H,54,F,7,,41,A,6,Control_96_H_5
Adult,H,#1090465,27-06-2017,TGFb,0.5,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.0.5.Adult,TGFb.0.5.H,57,A,8,,67,C,9,TGFb_0.5_H_5
Adult,H,#1090465,27-06-2017,Control,48,5,2,11,GSS2375_WellData_p14.txt,14,Control.48.Adult,Control.48.H,61,E,8,,29,E,4,Control_48_H_5
Adult,H,#1090465,27-06-2017,TGFb,3,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.3.Adult,TGFb.3.H,63,G,8,,37,E,5,TGFb_3_H_5
Adult,H,#1090465,27-06-2017,TGFb,48,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.48.Adult,TGFb.48.H,67,C,9,,35,C,5,TGFb_48_H_5
Adult,H,#1090465,27-06-2017,TGFb,12,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.12.Adult,TGFb.12.H,71,G,9,,9,A,2,TGFb_12_H_5
Adult,H,#1090465,27-06-2017,TGFb,96,5,2,11,GSS2375_WellData_p14.txt,14,TGFb.96.Adult,TGFb.96.H,72,H,9,,26,B,4,TGFb_96_H_5
HDFn,C,#1206197,11-07-2017,TGFb,8,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.8.HDFn,TGFb.8.C,3,C,1,,10,B,2,TGFb_8_C_5
HDFn,C,#1206197,11-07-2017,Control,1,5,3,17,GSS2375_WellData_p15.txt,15,Control.1.HDFn,Control.1.C,5,E,1,,19,C,3,Control_1_C_5
HDFn,C,#1206197,11-07-2017,Control,8,5,3,17,GSS2375_WellData_p15.txt,15,Control.8.HDFn,Control.8.C,6,F,1,,51,C,7,Control_8_C_5
HDFn,C,#1206197,11-07-2017,Control,72,5,3,17,GSS2375_WellData_p15.txt,15,Control.72.HDFn,Control.72.C,10,B,2,,68,D,9,Control_72_C_5
HDFn,C,#1206197,11-07-2017,TGFb,48,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.48.HDFn,TGFb.48.C,12,D,2,,3,C,1,TGFb_48_C_5
HDFn,C,#1206197,11-07-2017,Control,0.5,5,3,17,GSS2375_WellData_p15.txt,15,Control.0.5.HDFn,Control.0.5.C,15,G,2,,21,E,3,Control_0.5_C_5
HDFn,C,#1206197,11-07-2017,TGFb,1,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.1.HDFn,TGFb.1.C,18,B,3,,16,H,2,TGFb_1_C_5
HDFn,C,#1206197,11-07-2017,Baseline,96,5,3,17,GSS2375_WellData_p15.txt,15,Baseline.96.HDFn,Baseline.96.C,19,C,3,,1,A,1,Baseline_96_C_5
HDFn,C,#1206197,11-07-2017,TGFb,12,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.12.HDFn,TGFb.12.C,22,F,3,,29,E,4,TGFb_12_C_5
HDFn,C,#1206197,11-07-2017,Control,96,5,3,17,GSS2375_WellData_p15.txt,15,Control.96.HDFn,Control.96.C,23,G,3,,26,B,4,Control_96_C_5
HDFn,C,#1206197,11-07-2017,Control,24,5,3,17,GSS2375_WellData_p15.txt,15,Control.24.HDFn,Control.24.C,24,H,3,,52,D,7,Control_24_C_5
HDFn,C,#1206197,11-07-2017,Control,12,5,3,17,GSS2375_WellData_p15.txt,15,Control.12.HDFn,Control.12.C,29,E,4,,14,F,2,Control_12_C_5
HDFn,C,#1206197,11-07-2017,Baseline,0,5,3,17,GSS2375_WellData_p15.txt,15,Baseline.0.HDFn,Baseline.0.C,31,G,4,,58,B,8,Baseline_0_C_5
HDFn,C,#1206197,11-07-2017,TGFb,0.5,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.0.5.HDFn,TGFb.0.5.C,32,H,4,,55,G,7,TGFb_0.5_C_5
HDFn,C,#1206197,11-07-2017,Control,4,5,3,17,GSS2375_WellData_p15.txt,15,Control.4.HDFn,Control.4.C,36,D,5,,7,G,1,Control_4_C_5
HDFn,C,#1206197,11-07-2017,TGFb,2,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.2.HDFn,TGFb.2.C,50,B,7,,67,C,9,TGFb_2_C_5
HDFn,C,#1206197,11-07-2017,Control,48,5,3,17,GSS2375_WellData_p15.txt,15,Control.48.HDFn,Control.48.C,53,E,7,,33,A,5,Control_48_C_5
HDFn,C,#1206197,11-07-2017,TGFb,24,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.24.HDFn,TGFb.24.C,54,F,7,,15,G,2,TGFb_24_C_5
HDFn,C,#1206197,11-07-2017,Control,2,5,3,17,GSS2375_WellData_p15.txt,15,Control.2.HDFn,Control.2.C,57,A,8,,54,F,7,Control_2_C_5
HDFn,C,#1206197,11-07-2017,TGFb,96,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.96.HDFn,TGFb.96.C,63,G,8,,57,A,8,TGFb_96_C_5
HDFn,C,#1206197,11-07-2017,Control,3,5,3,17,GSS2375_WellData_p15.txt,15,Control.3.HDFn,Control.3.C,67,C,9,,61,E,8,Control_3_C_5
HDFn,C,#1206197,11-07-2017,TGFb,3,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.3.HDFn,TGFb.3.C,70,F,9,,12,D,2,TGFb_3_C_5
HDFn,C,#1206197,11-07-2017,TGFb,4,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.4.HDFn,TGFb.4.C,71,G,9,,50,B,7,TGFb_4_C_5
HDFn,C,#1206197,11-07-2017,TGFb,72,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.72.HDFn,TGFb.72.C,72,H,9,,30,F,4,TGFb_72_C_5
SEN,F,#1206197,11-07-2017,Control,1,5,3,17,GSS2375_WellData_p15.txt,15,Control.1.SEN,Control.1.F,4,D,1,,63,G,8,Control_1_F_5
SEN,F,#1206197,11-07-2017,Control,4,5,3,17,GSS2375_WellData_p15.txt,15,Control.4.SEN,Control.4.F,7,G,1,,31,G,4,Control_4_F_5
SEN,F,#1206197,11-07-2017,Control,2,5,3,17,GSS2375_WellData_p15.txt,15,Control.2.SEN,Control.2.F,9,A,2,,46,F,6,Control_2_F_5
SEN,F,#1206197,11-07-2017,TGFb,48,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.48.SEN,TGFb.48.F,13,E,2,,65,A,9,TGFb_48_F_5
SEN,F,#1206197,11-07-2017,Control,3,5,3,17,GSS2375_WellData_p15.txt,15,Control.3.SEN,Control.3.F,14,F,2,,11,C,2,Control_3_F_5
SEN,F,#1206197,11-07-2017,Baseline,0,5,3,17,GSS2375_WellData_p15.txt,15,Baseline.0.SEN,Baseline.0.F,20,D,3,,35,C,5,Baseline_0_F_5
SEN,F,#1206197,11-07-2017,Control,0.5,5,3,17,GSS2375_WellData_p15.txt,15,Control.0.5.SEN,Control.0.5.F,21,E,3,,38,F,5,Control_0.5_F_5
SEN,F,#1206197,11-07-2017,TGFb,24,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.24.SEN,TGFb.24.F,28,D,4,,9,A,2,TGFb_24_F_5
SEN,F,#1206197,11-07-2017,Baseline,96,5,3,17,GSS2375_WellData_p15.txt,15,Baseline.96.SEN,Baseline.96.F,33,A,5,,20,D,3,Baseline_96_F_5
SEN,F,#1206197,11-07-2017,TGFb,1,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.1.SEN,TGFb.1.F,34,B,5,,59,C,8,TGFb_1_F_5
SEN,F,#1206197,11-07-2017,TGFb,4,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.4.SEN,TGFb.4.F,35,C,5,,64,H,8,TGFb_4_F_5
SEN,F,#1206197,11-07-2017,TGFb,8,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.8.SEN,TGFb.8.F,37,E,5,,53,E,7,TGFb_8_F_5
SEN,F,#1206197,11-07-2017,Control,24,5,3,17,GSS2375_WellData_p15.txt,15,Control.24.SEN,Control.24.F,38,F,5,,5,E,1,Control_24_F_5
SEN,F,#1206197,11-07-2017,Control,12,5,3,17,GSS2375_WellData_p15.txt,15,Control.12.SEN,Control.12.F,39,G,5,,45,E,6,Control_12_F_5
SEN,F,#1206197,11-07-2017,TGFb,2,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.2.SEN,TGFb.2.F,43,C,6,,34,B,5,TGFb_2_F_5
SEN,F,#1206197,11-07-2017,Control,48,5,3,17,GSS2375_WellData_p15.txt,15,Control.48.SEN,Control.48.F,45,E,6,,37,E,5,Control_48_F_5
SEN,F,#1206197,11-07-2017,TGFb,72,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.72.SEN,TGFb.72.F,46,F,6,,42,B,6,TGFb_72_F_5
SEN,F,#1206197,11-07-2017,TGFb,12,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.12.SEN,TGFb.12.F,47,G,6,,27,C,4,TGFb_12_F_5
SEN,F,#1206197,11-07-2017,TGFb,0.5,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.0.5.SEN,TGFb.0.5.F,48,H,6,,28,D,4,TGFb_0.5_F_5
SEN,F,#1206197,11-07-2017,TGFb,96,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.96.SEN,TGFb.96.F,49,A,7,,49,A,7,TGFb_96_F_5
SEN,F,#1206197,11-07-2017,TGFb,3,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.3.SEN,TGFb.3.F,52,D,7,,36,D,5,TGFb_3_F_5
SEN,F,#1206197,11-07-2017,Control,8,5,3,17,GSS2375_WellData_p15.txt,15,Control.8.SEN,Control.8.F,58,B,8,,24,H,3,Control_8_F_5
SEN,F,#1206197,11-07-2017,Control,72,5,3,17,GSS2375_WellData_p15.txt,15,Control.72.SEN,Control.72.F,64,H,8,,47,G,6,Control_72_F_5
SEN,F,#1206197,11-07-2017,Control,96,5,3,17,GSS2375_WellData_p15.txt,15,Control.96.SEN,Control.96.F,68,D,9,,43,C,6,Control_96_F_5
Adult,I,#200910-901,27-06-2017,Control,4,5,3,17,GSS2375_WellData_p15.txt,15,Control.4.Adult,Control.4.I,1,A,1,,44,D,6,Control_4_I_5
Adult,I,#200910-901,27-06-2017,TGFb,12,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.12.Adult,TGFb.12.I,2,B,1,,6,F,1,TGFb_12_I_5
Adult,I,#200910-901,27-06-2017,Control,72,5,3,17,GSS2375_WellData_p15.txt,15,Control.72.Adult,Control.72.I,8,H,1,,40,H,5,Control_72_I_5
Adult,I,#200910-901,27-06-2017,Control,2,5,3,17,GSS2375_WellData_p15.txt,15,Control.2.Adult,Control.2.I,11,C,2,,62,F,8,Control_2_I_5
Adult,I,#200910-901,27-06-2017,TGFb,8,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.8.Adult,TGFb.8.I,16,H,2,,70,F,9,TGFb_8_I_5
Adult,I,#200910-901,27-06-2017,Control,8,5,3,17,GSS2375_WellData_p15.txt,15,Control.8.Adult,Control.8.I,17,A,3,,2,B,1,Control_8_I_5
Adult,I,#200910-901,27-06-2017,TGFb,3,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.3.Adult,TGFb.3.I,25,A,4,,66,B,9,TGFb_3_I_5
Adult,I,#200910-901,27-06-2017,TGFb,0.5,5,3,17,GSS2375_WellData_p15.txt,15,TGFb.0.5.Adult,TGFb.0.5.I,26,B,4,,8,H,1,TGFb_0.5_I_5
Adult,I,#200910-901,27-06-2017,Control,48,5,3,17,GSS2375_WellData_p15.txt,15,Control.48.Adult,Control.48.I,27,C,4,,56,H,7,Control_48_I_5
Adult,I,#200910-901,27-06-2017,Baseline,96,5,3,17,GSS2375_WellData_p15.txt,15,Baseline.96.Adult,Baseline.96.I,30,F,4,,32,H,4,Baseline_96_I_5
